xxx_1480731762	A	A	A	A	A	A	A
Key	Flag	Pos	Speaker	RealSpeaker	WwiseEventID	zh_CN	disable
1		0				克罗瑞娜觉得很久都没有这么顺利地入睡了。	0
2		0				她一会儿梦见自己像是躺在手术台上。	0
3		0				安静，冰冷，让她少见地也有些害怕。	0
4		0				但很快，他的手牢牢地握住了她，由他传递过来的温暖，带着她走向真正的新生。	0
5		0				过了一会儿，她的梦境又回到了和他相拥着从飞机上坠落的那一刻。	0
6		0				她还从没经历过那么慌乱危险的时刻。	0
7		0				但有他一起，即便两个人在飞速坠落，她也只觉得无比地安全。	0
8		0				她还记得在医疗舱里她做的那个梦。	0
9		0				那是她第一次品尝到来自于他的味道。	0
10		0				梦里，她听见他的声音。	0
11		0	分析员无帽			……克罗瑞娜？	0
12		0				还是那么好听的声音，充满磁性地呼唤着她的名字。	0
13		0				一轮圆月悬挂在漆黑的夜空，照亮了她心底的另一个世界。	0
14		0				那个世界以前从未存在，在听到他呼唤着她的声音后，顷刻之间便在她的心里落成。	0
15		0				皎月生出了另一面，绯红诡谲的光倾洒下来，她也生出了两面。	0
16		0	分析员无帽			是我，我是playername。	0
17		0				属于原本的她的那一面，惊恐于自己疯狂滋长的邪念。	0
18		0				而属于她的另一面——	0
19		0				疯狂喧嚣着，撕扯着，想要靠近他，想要得到他。	0
20		0				她忘了自己当时对他说了些什么，梦中的意识也越来越混沌，自己像是要被拉扯成两半。	0
21		0				不想伤害他，但她还不知道任何一种别的可以得到他的液体的方法。	0
22		0				对不起……对不起对不起对不起！	0
23		0				想要你……想要你想要你想要你想要你！	0
24		0				她捧起他的手，吻了上去，像是歉疚，也像是在回味甘醴。	0
25		0				而他却是那样洞察一切又温柔强大的给予者，将自己的手掌贴近她的唇齿，缓缓渗出血液。	0
26		0				液体流入口腔，鲜美蚀骨的味道瞬间安抚了她的灵魂。她的脸埋在他的手掌里，再也没有力气去想其他。	0
27		0				这个梦境的最后，她吮吸着他的手掌，在医疗舱中醒来。	0
28		0				看着他流血的手掌，她满怀歉疚，又忍不住悄悄回味。	0
29		0				克罗瑞娜睁开眼睛，愣愣地看着头顶的天花板。	0
30		0				住进基地的第一个夜晚，她又做了那样的梦，吮吸分析员手掌的血液的梦。	0
31		0				靠着梦里的感觉，她对分析员与日俱增的渴念终于稍稍缓解了一丁点儿。	0
32		0				但当她彻底醒过来时，她立刻发现自己对分析员的渴念变得更强了。	0
33		0				克罗瑞娜拉过被子蒙住头，试图回味刚才的梦境。	0
34		0				他手掌的温度似乎还留在她的手里。	0
35		0				以及，从自己身体深处流淌出来的隐秘热潮，黏腻湿滑，从梦境一直持续到现实。	0
